fullvisitorId,visitNumber,customerPath,eventCount
9278147896530416985,1," Landing, productpageshopbycategory, productbrowseshopbycategory, productpageshopbycategory, productbrowseshopbycategory, storepolicies, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, basket, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productpageshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, basket, productbrowseshopbycategory, singin, basket, productpageshopbycategory, basket, productpageshopbycategory, basket, productpageshopbycategory, basket, productpageshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, ",66
9293223521534878892,1," Landing, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, basket, singin, basket, store, productbrowseshopbycategory, store, productbrowseshopbycategory, basket, yourinfo, payment, revieworder, ordercomplete",16
9305224849656676534,2," Landing, productbrowseshopbybrand, productbrowsequickview, productpageshopbycategory, productbrowseshopbybrand, productbrowsequickview, productpageshopbycategory, productbrowseshopbybrand, productbrowsequickview, productpageshopbycategory, productpageshopbycategory, search, searchsearch quickview, productpageshopbycategory, basket, singin, basket, search, searchsearch quickview, productpageshopbycategory, basket, yourinfo, payment, revieworder, ordercomplete",25
9336440504907193236,1," Landing, productbrowseshopbycategory, productbrowseshopbycategory, home, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, home, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productpageshopbycategory, productpageshopbycategory, productbrowsequickview, basket, store, productbrowseshopbycategory, productbrowsequickview, basket, store, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, store, productpageshopbycategory, search, productpageshopbycategory, search, basket, singin, register, store, basket, yourinfo, payment, ordercomplete",37
9344315745283537381,6," Landingshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productpageshopbycategory, basket, singin, register, store, basket, yourinfo, payment, ordercomplete",16
9363207205094761073,8," Landing, basket, yourinfo, payment, revieworder, ordercomplete",6
9363207205094761073,10," Landing, store, basket, yourinfo, payment, revieworder, ordercomplete",7
9374732127201012465,8," Landing, store, storestore quickview, basket, yourinfo, payment, revieworder, ordercomplete",8
9376652341885109410,3," Landing, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, basket, productpageshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, basket, singin, basket, yourinfo, payment, revieworder, ordercomplete",18
9391607314160932483,1," Landing, basket, store, basket, store, basket, singin, register, store, basket, yourinfo, payment, revieworder, basket, yourinfo, payment, revieworder, ordercomplete",18
9398183614127015265,1," Landing, basket, yourinfo, payment, revieworder, ordercomplete",6
9417857471295131045,1," home, productpageshopbycategory, productpageshopbycategory, productpageshopbycategory, search, productpageshopbycategory, productpageshopbycategory, productpageshopbycategory, search, productpageshopbycategory, productpageshopbycategory, productpageshopbycategory, myaccount, myaccount, myaccount, myaccount, myaccount, myaccount, myaccount, myaccount, myaccount, search, searchsearch quickview, productpageshopbycategory, productpageshopbycategory, productpageshopbycategory, productpageshopbycategory, search, searchsearch quickview, productpageshopbycategory, search, searchsearch quickview, productpageshopbycategory, productpageshopbycategory, productpageshopbycategory, productpageshopbycategory, search, searchsearch quickview, productpageshopbycategory, search, searchsearch quickview, productpageshopbycategory, productbrowseshopbycategory, productpageshopbycategory, basket, yourinfo, payment, revieworder, myaccount, search, basket, yourinfo, payment, revieworder, ordercomplete",55
9417857471295131045,7," Landing, search, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, search, searchsearch quickview, basket, store, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, basket, store, productbrowseshopbycategory, productbrowsequickview, basket, yourinfo, payment, revieworder, ordercomplete",30
9417857471295131045,8," Landing, myaccount, myaccount, productpageshopbycategory, productpageshopbycategory, productpageshopbycategory, productpageshopbycategory, basket, yourinfo, payment, revieworder, ordercomplete",12
9417857471295131045,10," Landing, search, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, basket, yourinfo, payment, revieworder, ordercomplete",25
9417857471295131045,19," Landing, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, basket, yourinfo, payment, revieworder, ordercomplete",17
9422085418164335542,5," Landing, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, basket, singin, storepolicies, basket, singin, register, store, basket, yourinfo, payment, revieworder, ordercomplete",16
9431575744211678902,1," Landingshopbybrand, productbrowsequickview, productpageshopbycategory, productbrowseshopbybrand, productbrowsequickview, basket, singin, register, store, basket, yourinfo, payment, revieworder, payment, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbybrand, productpageshopbycategory, basket, yourinfo, payment, revieworder, ordercomplete",24
9433517997046669782,6," Landing, home, productbrowseshopbycategory, basket, singin, basket, yourinfo, payment, revieworder, ordercomplete",10
9445171435422230535,1," Landing, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, basket, singin, register, store, basket, yourinfo, payment, revieworder, ordercomplete",13
9448751983627817237,2," Landing, productbrowseshopbycategory, productbrowsequickview, basket, productpageshopbycategory, basket, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, basket, productbrowseshopbycategory, productbrowsequickview, basket, singin, yourinfo, payment, revieworder, ordercomplete",21
9460311742865907976,1," Landing, productpageshopbycategory, productpageshopbycategory, productpageshopbycategory, basket, singin, register, store, productpageshopbycategory, basket, yourinfo, payment, revieworder, ordercomplete",14
9469111554165256569,1," Landing, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, search, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, basket, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, basket, yourinfo, payment, revieworder, ordercomplete",20
947193476266502800,1," Landing, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, basket, productbrowseshopbycategory, productbrowsequickview, basket, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, basket, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, basket, singin, basket, yourinfo, payment, revieworder, ordercomplete",44
9475000972333610150,2," Landing, basket, singin, store, storepolicies, singin, productpageshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, basket, yourinfo, basket, yourinfo, payment, revieworder, ordercomplete",21
947967641100341579,1," Landing, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowseshopbycategory, store, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productpageshopbycategory, productbrowseshopbycategory, store, productbrowseshopbycategory, store, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, basket, singin, register, store, basket, yourinfo, payment, basket, yourinfo, payment, revieworder, ordercomplete",40
